TransactionID,Amount,Time,UserID,Location,Merchant,Class
4742,11.72,11513,1417,CA,Target,0
4743,3.62,55549,1992,TX,Walmart,0
4744,517.26,44802,1796,CA,Target,0
4745,26.49,26451,1579,TX,Target,0
4746,5.53,40909,1991,TX,Target,0
4747,21.06,48091,1955,TX,eBay,0
4748,3.97,52389,1266,CA,eBay,0
4749,49.73,40963,1729,NY,Walmart,0
4750,162.15,54734,1337,TX,Costco,0
4751,41.74,78167,1895,FL,eBay,0
4752,58.73,65509,1884,FL,Amazon,0
4753,112.57,32291,1607,WA,Walmart,0
4754,71.11,21817,1187,FL,Amazon,0
4755,197.65,76968,1474,FL,Target,0
4756,201.02,84487,1207,TX,Amazon,0
4757,1,73666,1073,CA,eBay,0
4758,150.53,2559,1875,FL,Amazon,0
4759,61.75,14744,1673,CA,Target,0
4760,449.55,31155,1672,NY,Target,0
4761,66.02,21021,1393,FL,eBay,0
4762,433.48,82532,1489,NY,Walmart,0
4763,140.47,56898,1571,NY,Costco,0
4764,28.58,78723,1025,WA,Walmart,0
4765,77.3,51036,1873,CA,Costco,0
4766,484.54,53176,1536,CA,eBay,0
4767,194.86,58399,1769,WA,eBay,0
4768,10.24,18006,1857,TX,eBay,0
4769,122.54,81911,1851,WA,Target,0
4770,42.4,52434,1514,WA,Walmart,0
4771,0.7,64591,1799,WA,Costco,0
4772,51.66,3069,1256,NY,Walmart,0
4773,26.76,6486,1279,CA,Costco,0
4774,170.85,83175,1817,TX,Amazon,0
4775,41.15,65389,1938,FL,Walmart,0
4776,175.75,35428,1759,FL,Amazon,0
4777,0.06,28800,1555,FL,eBay,0
4778,36.79,37220,1032,TX,Target,0
4779,27.6,56254,1293,FL,Target,0
4780,26.6,11869,1623,TX,Walmart,0
4781,7.06,4176,1307,FL,Amazon,0
4782,20.72,36454,1290,FL,Amazon,0
4783,81.09,70773,1784,TX,Costco,0
4784,34.44,26453,1825,CA,Walmart,0
4785,54.02,56813,1303,TX,Walmart,0
4786,47.3,66326,1042,TX,Amazon,0
4787,208.67,47595,1815,WA,Amazon,0
4788,235.7,41184,1555,NY,Target,0
4789,67.92,52186,1800,NY,Walmart,0
4790,40.07,80290,1970,CA,Target,0
4791,11.29,78603,1598,CA,eBay,0
4792,306.62,16609,1741,CA,eBay,0
4793,6.21,85099,1479,NY,Amazon,0
4794,35.33,74539,1082,CA,Costco,0
4795,35.39,27068,1203,CA,Amazon,0
4796,38.63,46996,1987,TX,Walmart,0
4797,17.95,61446,1641,TX,Amazon,0
4798,152.86,69759,1137,NY,Target,0
4799,13.07,36834,1082,TX,Amazon,0
4800,100.76,20746,1923,CA,Target,0
4801,13.22,21407,1686,TX,eBay,0
4802,7.31,86229,1647,WA,Target,0
4803,240.16,26403,1618,TX,Walmart,0
4804,21.09,11637,1150,NY,Amazon,0
4805,172.18,8612,1943,CA,Walmart,0
4806,78.66,30410,1620,CA,Target,0
4807,8.11,5160,1733,NY,Target,0
4808,311.11,60108,1859,TX,Target,0
4809,28.36,7728,1318,CA,Target,0
4810,196.36,69774,1844,CA,Target,0
4811,18.49,63594,1246,WA,Amazon,0
4812,192.38,18464,1036,NY,Costco,0
4813,1.33,31943,1267,TX,Walmart,0
4814,71.7,30838,1585,TX,eBay,0
4815,146.73,5919,1114,CA,eBay,0
4816,273.02,37092,1080,FL,Walmart,0
4817,239.91,7797,1704,WA,Amazon,0
4818,171.27,51887,1725,WA,Walmart,0
4819,219.1,74557,1526,WA,Target,0
4820,22.22,3058,1335,CA,Costco,0
4821,33.43,74577,1083,NY,Walmart,0
4822,34.1,66689,1886,NY,Amazon,0
4823,47.33,77557,1777,WA,Target,0
4824,49.98,27258,1809,FL,Walmart,0
4825,78.65,19359,1153,FL,Walmart,0
4826,17.42,12914,1816,TX,Target,0
4827,117.52,7536,1252,FL,Amazon,0
4828,18.34,55071,1501,WA,Costco,0
4829,37.15,33748,1918,TX,Costco,0
4830,69.99,39448,1447,WA,Target,0
4831,159.18,46132,1272,NY,eBay,0
4832,134.5,76022,1929,WA,Amazon,0
4833,103.71,2384,1872,TX,eBay,1
4834,16.93,44312,1824,WA,eBay,0
4835,79.2,76323,1853,CA,eBay,0
4836,9.15,34134,1506,TX,Amazon,0
4837,47.38,83182,1131,FL,eBay,0
4838,53.36,60120,1710,NY,Target,0
4839,4.06,60592,1324,FL,Walmart,0
4840,32.02,71723,1350,WA,Target,0
4841,311.56,74031,1082,FL,Walmart,0
4842,307.12,9885,1963,TX,Costco,0
4843,43.44,18700,1817,CA,eBay,0
4844,4.41,15018,1125,FL,Costco,0
4845,19.73,57061,1213,WA,Costco,0
4846,49.79,31322,1834,FL,Amazon,0
4847,295.23,50073,1726,FL,eBay,0
4848,15.22,72650,1963,TX,Costco,0
4849,144.19,72110,1749,WA,Walmart,0
4850,11.51,24996,1599,WA,Walmart,0
4851,397.7,69345,1895,CA,Amazon,0
4852,48.06,46304,1954,TX,Costco,0
4853,149.27,83086,1461,TX,Costco,0
4854,41.94,29249,1624,NY,Costco,0
4855,98.8,70223,1104,CA,Amazon,0
4856,21.32,21123,1370,CA,eBay,0
4857,15.78,33095,1062,WA,Costco,0
4858,278.17,75821,1962,WA,Costco,0
4859,249.67,60185,1750,CA,Target,0
4860,218.45,53884,1468,TX,Walmart,0
4861,98.2,5291,1025,NY,eBay,0
4862,165.17,41193,1639,WA,eBay,0
4863,7.15,3122,1000,NY,eBay,0
4864,40.77,4876,1093,CA,Costco,0
4865,37.64,84648,1882,TX,Target,0
4866,100.96,74660,1451,NY,eBay,0
4867,44,57147,1973,FL,Amazon,0
4868,16.08,1823,1913,CA,Amazon,0
4869,90.75,52652,1011,TX,Walmart,0
4870,168.41,58204,1677,CA,Target,0
4871,48.15,50382,1297,CA,eBay,0
4872,14.19,10387,1419,NY,Target,0
4873,21.9,51175,1783,NY,Amazon,0
4874,27.11,18980,1960,FL,eBay,0
4875,35.65,24224,1578,WA,Costco,0
4876,102.94,7121,1166,FL,Amazon,0
4877,91.87,67966,1253,TX,Walmart,0
4878,119.1,73490,1866,TX,eBay,0
4879,45.02,11881,1764,CA,Walmart,0
4880,173.73,82453,1757,NY,Target,0
4881,22.83,83176,1570,CA,Walmart,1
4882,63.31,50809,1974,WA,Walmart,0
4883,161.41,77621,1293,CA,Costco,0
4884,19.86,23097,1143,TX,Walmart,0
4885,11.64,2978,1208,TX,Costco,0
4886,215.14,4332,1225,FL,Walmart,0
4887,42,85573,1457,CA,Costco,0
4888,115.16,15089,1906,NY,Amazon,0
4889,2.57,56804,1283,WA,Costco,0
4890,117.13,64752,1602,WA,Amazon,0
4891,37.99,23484,1485,NY,Amazon,0
4892,5.74,60408,1977,WA,eBay,0
4893,94.11,79544,1110,NY,Amazon,0
4894,27.55,54018,1751,NY,eBay,0
4895,48.91,18148,1349,FL,Costco,1
4896,8.4,3830,1332,CA,Target,0
4897,15.92,68494,1079,TX,eBay,0
4898,35.38,25998,1385,TX,Target,0
4899,9.4,67076,1403,CA,Costco,0
4900,241.72,30677,1715,WA,eBay,0
4901,0.61,29101,1988,NY,Costco,0
4902,66.14,7053,1749,TX,Target,0
4903,13.15,5670,1327,FL,Costco,0
4904,36.77,10281,1293,WA,Target,0
4905,260.45,83658,1493,FL,Amazon,0
4906,17.64,53341,1183,TX,Target,0
4907,337.65,68069,1211,CA,Target,0
4908,23.04,10756,1250,CA,Amazon,0
4909,135.31,65075,1738,FL,eBay,0
4910,79.12,54421,1166,WA,Walmart,0
4911,215.83,60108,1542,TX,eBay,0
4912,80.74,65323,1847,NY,Walmart,0
4913,76.48,84338,1662,CA,Amazon,0
4914,21.75,17048,1161,FL,eBay,0
4915,18.18,52606,1607,TX,Costco,0
4916,248.28,9876,1272,WA,Costco,0
4917,39.73,58075,1874,NY,eBay,0
4918,46.53,15171,1535,NY,Costco,0
4919,142.64,42204,1418,CA,Amazon,0
4920,41.37,5166,1629,NY,Costco,0
4921,303.79,75902,1406,TX,Costco,0
4922,133.91,85794,1391,CA,Walmart,0
4923,90.99,43734,1437,CA,Walmart,0
4924,212.78,78519,1086,CA,Target,0
4925,5.09,64441,1404,TX,Amazon,0
4926,29.71,45078,1274,FL,Costco,0
4927,62.56,27778,1414,NY,Amazon,0
4928,25.74,76926,1561,NY,Amazon,0
4929,136.22,20924,1326,FL,Walmart,0
4930,251.59,45832,1111,CA,Costco,0
4931,55.12,66243,1791,WA,Target,0
4932,41.88,25048,1301,TX,eBay,0
4933,325.84,32815,1135,CA,Target,0
4934,58.85,34682,1332,CA,Walmart,0
4935,67.15,17489,1002,CA,Target,0
4936,43.33,59234,1161,NY,Walmart,0
4937,240.29,57701,1511,NY,Walmart,0
4938,84.15,16951,1076,WA,Amazon,0
4939,143.62,50018,1184,TX,Costco,0
4940,167.03,11452,1885,CA,eBay,1
4941,41.83,28635,1569,NY,Walmart,0
4942,56.86,27933,1479,FL,Walmart,0
4943,188.7,34581,1162,NY,Amazon,0
4944,45.14,38281,1020,CA,eBay,0
4945,157.96,21187,1576,CA,Walmart,0
4946,283.01,22953,1577,NY,Costco,0
4947,97.61,33818,1952,FL,Costco,0
4948,135.34,24702,1297,FL,Amazon,0
4949,163.53,6278,1298,CA,Walmart,1
4950,186.46,44566,1281,NY,eBay,0
4951,50.26,59722,1962,TX,Amazon,0
4952,5.26,18036,1471,TX,Amazon,0
4953,51.4,24583,1409,CA,Target,0
4954,112.01,70244,1391,FL,Amazon,0
4955,59.85,9476,1686,TX,Target,0
4956,138.22,70854,1164,NY,Target,0
4957,44.16,38627,1967,WA,Walmart,1
4958,100.72,45441,1081,WA,Costco,0
4959,20.63,24754,1657,FL,eBay,0
4960,138.38,64751,1715,WA,Amazon,0
4961,78.9,19979,1163,NY,Walmart,0
4962,22.82,70446,1103,CA,eBay,0
4963,34.52,61161,1129,CA,Amazon,0
4964,138.07,36022,1595,NY,Costco,0
4965,65.89,63257,1119,CA,Costco,0
4966,24.34,4453,1258,NY,Target,0
4967,341.95,51575,1103,NY,Target,0
4968,125.57,57260,1363,WA,eBay,0
4969,314.97,40705,1545,WA,Amazon,0
4970,55.71,55833,1893,FL,Target,0
4971,64.45,54029,1368,WA,Walmart,0
4972,228.23,4177,1877,CA,Target,0
4973,74.45,68965,1685,WA,eBay,0
4974,122.85,32952,1957,NY,Walmart,0
4975,29.06,70514,1325,WA,Costco,0
4976,59.19,79309,1743,CA,Walmart,0
4977,13.18,51084,1184,FL,eBay,0
4978,23.06,71710,1393,TX,Costco,0
4979,0.09,21796,1343,NY,Amazon,0
4980,4.01,50348,1529,CA,eBay,0
4981,378.47,77413,1416,CA,Target,0
4982,27.75,53333,1230,TX,eBay,0
4983,108.86,17722,1134,FL,eBay,0
4984,182.7,79098,1044,NY,eBay,0
4985,80,72082,1623,FL,Costco,0
4986,16.62,25258,1491,TX,eBay,0
4987,130.24,11706,1924,NY,Amazon,0
4988,91.69,28943,1594,WA,eBay,0
4989,131.4,64324,1421,FL,Target,0
4990,146.86,22315,1550,WA,Walmart,0
4991,370.54,10352,1765,NY,Costco,0
4992,85.23,34497,1920,TX,Target,0
4993,41.8,75145,1144,WA,Amazon,0
4994,104.54,44974,1316,WA,eBay,0
4995,7.09,27228,1562,CA,Costco,0
4996,227.69,8882,1292,NY,Costco,0
4997,12.71,16268,1578,TX,Costco,0
4998,39.73,70846,1535,CA,Target,0
4999,169.14,24463,1633,FL,Walmart,0
5000,90.96,76789,1465,TX,Walmart,0
5001,50.03,85940,1048,CA,Amazon,0
5002,64.14,49314,1985,FL,Target,0
5003,192.79,9827,1660,TX,Target,0
5004,41.55,76474,1458,CA,Target,0
5005,203.75,33062,1696,TX,eBay,0
5006,9.23,7240,1761,WA,Target,0
5007,149.97,1585,1424,CA,Target,0
5008,188.09,52532,1656,WA,Costco,0
5009,20.07,10541,1754,CA,Costco,0
5010,56.27,5427,1876,WA,Costco,0
5011,18.09,81156,1869,NY,Target,0
5012,122.62,9033,1660,WA,Target,0
5013,76.65,31070,1067,NY,Costco,0
5014,100.87,49104,1508,TX,Amazon,1
5015,21.88,12199,1735,FL,Amazon,0
5016,23.79,12776,1209,FL,Walmart,0
5017,4.24,22727,1703,FL,eBay,0
5018,38.87,2931,1299,NY,eBay,0
5019,82.04,80379,1123,FL,Walmart,0
5020,195.15,56193,1795,FL,Costco,0
5021,109.94,5699,1291,WA,Costco,0
5022,57.16,57789,1420,FL,Target,1
5023,306.02,27321,1894,NY,eBay,0
5024,127.03,61032,1811,WA,Target,0
5025,266.16,7636,1049,NY,Target,0
5026,74.99,67396,1985,CA,eBay,0
5027,29.96,14989,1880,FL,Costco,0
5028,5.43,51086,1182,NY,Amazon,0
5029,129.49,36062,1246,NY,Costco,0
5030,12.93,79337,1087,WA,Costco,0
5031,36.06,62125,1649,CA,Target,0
5032,76.03,30398,1549,CA,Target,0
5033,83.11,70283,1560,FL,Target,0
5034,91.77,70774,1071,TX,eBay,0
5035,18.18,2834,1769,TX,eBay,0
5036,47.76,48203,1555,WA,Walmart,0
5037,96.02,45676,1290,FL,Target,0
5038,350.05,26230,1503,WA,eBay,0
5039,130.06,72652,1627,FL,Walmart,0
5040,255.88,68464,1660,CA,Target,0
5041,143.64,22134,1312,TX,Target,0
5042,89.58,8190,1858,NY,Amazon,0
5043,21.32,4350,1790,TX,eBay,0
5044,109.87,34055,1287,FL,Walmart,0
5045,97.65,43686,1729,TX,Target,0
5046,92.25,81572,1507,NY,eBay,0
5047,67.29,28700,1070,CA,Walmart,0
5048,75.22,72146,1160,CA,Amazon,0
5049,40.71,29420,1784,FL,Walmart,0
5050,73.25,25177,1126,TX,Target,0
5051,22.01,39651,1455,FL,Costco,0
5052,163.57,76706,1681,TX,Costco,0
5053,20.55,54339,1528,WA,Amazon,0
5054,8.88,49282,1303,FL,Target,0
5055,57.31,41070,1489,TX,Target,0
5056,107.38,60703,1238,WA,eBay,0
5057,57.57,25406,1175,FL,Costco,0
5058,32.4,58009,1209,CA,eBay,0
5059,81.68,1066,1995,WA,Target,0
5060,42.62,70506,1568,FL,Amazon,0
5061,270.11,52940,1358,NY,Costco,0
5062,255.94,50469,1188,CA,eBay,0
5063,69.79,23350,1508,WA,Amazon,0
5064,39.73,4114,1555,TX,Target,0
5065,133.61,49199,1918,NY,Walmart,0
5066,3.74,65133,1971,TX,Walmart,0
5067,64.39,21245,1633,NY,Costco,0
5068,41,43266,1982,FL,Amazon,0
5069,253.24,12595,1820,FL,eBay,0
5070,1.21,39218,1032,TX,Amazon,0
5071,80.48,25143,1500,TX,Costco,0
5072,134.96,46178,1311,TX,Target,0
5073,66.36,71700,1539,WA,Amazon,0
5074,8.93,7787,1150,CA,Costco,0
5075,359.22,81460,1574,TX,Costco,0
5076,72.98,64517,1518,FL,eBay,0
5077,95.24,45286,1110,FL,Target,0
5078,27,85985,1641,TX,Amazon,0
5079,66.07,81,1960,TX,Costco,0
5080,56.06,3005,1131,FL,Target,0
5081,7.78,73944,1519,WA,eBay,0
5082,11.22,334,1893,NY,Costco,0
5083,181.69,76639,1304,FL,eBay,0
5084,27.42,58217,1028,NY,Target,0
5085,21.69,25169,1849,TX,eBay,0
5086,70.3,23452,1822,CA,Amazon,0
5087,146.42,26254,1932,TX,eBay,0
5088,6.39,69433,1350,TX,Walmart,0
5089,85.99,57110,1517,TX,Walmart,0
5090,12.69,57253,1491,FL,Walmart,0
5091,3.71,70184,1407,FL,Walmart,0
5092,5.42,75210,1507,CA,Amazon,0
5093,179.68,82702,1623,NY,Costco,0
5094,12.55,19970,1104,NY,Walmart,0
5095,4.62,3794,1718,NY,Walmart,0
5096,57.61,29184,1551,TX,Costco,0
5097,185.79,80880,1779,CA,Walmart,0
5098,30.44,38365,1319,TX,Costco,0
5099,54.77,31217,1045,CA,Walmart,0
5100,4.07,5051,1240,WA,Costco,0
5101,59.62,82662,1269,FL,Costco,0
5102,86.18,70080,1666,TX,Target,0
5103,84.61,12875,1627,WA,eBay,0
5104,40.41,69891,1036,NY,Costco,0
5105,37.91,19992,1204,WA,Walmart,0
5106,11.27,51662,1760,FL,Amazon,0
5107,45.7,58475,1485,FL,Costco,0
5108,10.48,31074,1109,FL,Walmart,0
5109,145.5,68052,1485,WA,Costco,0
5110,338.95,22622,1317,NY,Target,0
5111,350.9,67015,1834,TX,Amazon,0
5112,200.3,82874,1591,NY,Amazon,0
5113,91.83,40982,1075,CA,Walmart,0
5114,120.69,59069,1781,CA,eBay,0
5115,33.58,45078,1609,TX,Target,0
5116,99.63,50873,1497,FL,eBay,0
5117,60.82,63798,1478,TX,Amazon,0
5118,65.78,58784,1934,WA,Amazon,0
5119,141.79,21836,1388,FL,eBay,0
5120,33.12,68083,1587,TX,Costco,0
5121,38.28,28130,1793,TX,eBay,0
5122,258.55,48975,1592,WA,eBay,0
5123,5.79,65995,1363,WA,Costco,0
5124,66.48,67772,1308,NY,Costco,0
5125,243.96,20830,1062,CA,Costco,0
5126,94.25,66116,1266,TX,Target,0
5127,79.06,14439,1032,NY,Amazon,0
5128,28.73,4715,1808,FL,Amazon,0
5129,42.05,26107,1039,FL,Costco,0
5130,191.09,43394,1685,CA,Costco,0
5131,81.92,38665,1259,FL,Target,0
5132,72.31,32425,1735,CA,Target,0
5133,10.49,59874,1734,FL,Walmart,0
5134,1.62,41432,1266,FL,eBay,0
5135,331.55,82778,1976,TX,Amazon,0
5136,47.32,43949,1666,WA,Amazon,0
5137,92.44,84360,1775,TX,Target,0
5138,8.31,77434,1660,NY,eBay,0
5139,114.92,83295,1224,WA,Target,0
5140,269.66,3669,1382,TX,Walmart,0
5141,85.72,79918,1497,WA,Walmart,0
5142,13.48,15436,1638,WA,Walmart,0
5143,87.16,84310,1004,WA,Target,0
5144,145.39,36030,1445,FL,eBay,0
5145,52.16,4638,1287,WA,Costco,0
5146,211.89,68402,1856,FL,Amazon,0
5147,104.61,57000,1057,WA,Costco,0
5148,229.51,9251,1071,FL,eBay,0
5149,97.69,8948,1666,WA,Target,0
5150,14.07,52647,1793,NY,Target,0
5151,37.06,65723,1679,TX,Target,0
5152,22.54,57245,1540,WA,Walmart,1
5153,239.5,19098,1968,NY,Walmart,0
5154,142.88,7408,1081,TX,Walmart,0
5155,112.82,82215,1774,CA,Costco,0
5156,35.81,69069,1617,WA,Amazon,0
5157,20.34,69676,1276,CA,Target,0
5158,141.24,63982,1975,TX,Target,0
5159,64.28,86190,1962,TX,Costco,0
5160,25.59,52203,1863,WA,Amazon,0
5161,95.87,54617,1521,NY,Amazon,0
5162,4.12,80212,1573,WA,Costco,0
5163,39.48,6005,1735,NY,Target,0
5164,63.22,71406,1135,WA,eBay,0
5165,16.01,69440,1735,NY,eBay,0
5166,417.69,48235,1113,FL,Amazon,1
5167,23.46,11973,1771,NY,Amazon,0
5168,13.97,46976,1156,NY,Target,0
5169,22.76,67797,1395,TX,Amazon,0
5170,146.56,58866,1228,CA,Costco,0
5171,55.43,17804,1611,WA,eBay,0
5172,83.34,61936,1254,TX,eBay,0
5173,2.12,47276,1178,CA,Amazon,1
5174,3.5,24680,1786,TX,Costco,0
5175,59.03,60967,1228,TX,Amazon,0
5176,169.64,16862,1366,WA,Amazon,0
5177,216.49,39553,1030,FL,Costco,0
5178,9.07,8884,1107,TX,Costco,0
5179,77.3,68574,1281,WA,Walmart,0
5180,244.45,60313,1620,NY,eBay,0
5181,49.1,32961,1389,CA,Amazon,0
5182,176.94,31562,1540,WA,Target,0
5183,14.35,26065,1528,FL,Amazon,0
5184,273.95,32084,1403,WA,Amazon,0
5185,139.2,51038,1169,WA,Target,1
5186,283.59,77337,1877,NY,eBay,0
5187,112.89,20957,1174,CA,Walmart,0
5188,45.16,68116,1073,CA,Costco,0
5189,278.35,62278,1453,FL,Walmart,0
5190,32.24,32454,1508,CA,Amazon,0
5191,40.37,53796,1239,NY,Amazon,0
5192,120.67,11277,1095,FL,Target,0
5193,144.95,66411,1513,NY,Target,0
5194,265.08,77190,1201,NY,Amazon,0
5195,22.92,60069,1036,WA,Walmart,0
5196,159.95,66732,1090,WA,Walmart,0
5197,134.15,51861,1232,WA,eBay,0
5198,6.59,49487,1658,TX,Amazon,0
5199,48.98,41184,1808,NY,Costco,0
5200,33.24,23398,1911,CA,Costco,0
5201,36.31,79906,1252,FL,Walmart,0
5202,407.14,28517,1370,TX,Target,0
5203,102.94,66783,1723,WA,Target,0
5204,126.47,24564,1443,TX,Walmart,0
5205,375.58,7111,1440,TX,eBay,0
5206,47.35,20973,1995,NY,Amazon,0
5207,161.87,310,1063,NY,Costco,0
5208,57.01,76296,1004,CA,Walmart,0
5209,203.66,17988,1657,FL,Target,0
5210,19.93,22043,1071,FL,Amazon,0
5211,295.05,53134,1396,WA,Costco,0
5212,24.69,55326,1616,CA,eBay,0
5213,39.49,17381,1329,FL,Walmart,0
5214,141.14,33264,1547,TX,Amazon,0
5215,50.05,22069,1146,TX,Costco,0
5216,93.7,42964,1414,FL,eBay,0
5217,58.8,66734,1767,TX,Target,0
5218,135.62,5910,1739,TX,Amazon,0
5219,25.92,71020,1348,WA,Walmart,0
5220,6.02,46165,1364,TX,Costco,0
5221,35.66,66112,1790,FL,Target,0
5222,64.3,32821,1415,NY,Target,0
5223,18.39,44392,1624,TX,Costco,0
5224,43.82,48603,1506,FL,Costco,0
5225,51.08,32996,1522,TX,Costco,0
5226,5.91,77558,1705,CA,Amazon,0
5227,87.54,66520,1735,WA,Walmart,0
5228,215.71,78196,1249,NY,Target,0
5229,16.46,25044,1900,TX,eBay,0
5230,91.08,84387,1248,FL,Costco,0
5231,109.28,42809,1350,NY,Walmart,0
5232,54.36,33299,1268,TX,eBay,0
5233,120.76,79247,1853,CA,Amazon,0
5234,52.89,76763,1447,FL,Target,0
5235,70.25,62647,1802,WA,Walmart,0
5236,0.74,73564,1082,TX,Walmart,0
5237,117.67,82481,1540,FL,Target,0
5238,108.28,32857,1406,TX,Target,0
5239,3.92,38503,1338,WA,Costco,0
5240,45.93,65217,1079,CA,Target,0
5241,386.48,25982,1094,WA,Walmart,0
5242,54.6,66828,1911,WA,Costco,0
5243,69.7,53262,1921,WA,Target,0
5244,240.72,23880,1258,NY,eBay,0
5245,126.32,7559,1121,FL,eBay,0
5246,87.24,36549,1123,TX,Target,0
5247,159.85,35159,1534,CA,Walmart,0
5248,199.78,50370,1952,TX,Costco,0
5249,61.04,59289,1904,NY,Costco,0
5250,64.46,78740,1946,CA,Costco,0
5251,48.78,2252,1727,NY,Amazon,0
5252,340.24,9866,1288,TX,Target,0
5253,119.46,37997,1461,CA,Amazon,0
5254,8.69,7553,1091,TX,Amazon,0
5255,198.75,32831,1023,FL,eBay,0
5256,65.5,67323,1106,NY,Costco,0
5257,7.12,44810,1817,FL,Amazon,1
5258,79.79,58719,1051,FL,Walmart,0
5259,53.98,11726,1710,TX,Target,0
5260,210.17,69451,1293,TX,Walmart,0
5261,22.81,47423,1299,WA,Costco,0
5262,175.14,92,1344,WA,eBay,0
5263,81.57,76470,1381,CA,Walmart,0
5264,5.62,29995,1567,TX,Walmart,0
5265,357,62957,1193,NY,Amazon,0
5266,71.87,1677,1556,TX,Walmart,0
5267,34.37,21892,1435,TX,eBay,0
5268,63.38,22114,1384,FL,Walmart,0
5269,195.09,36632,1854,FL,Walmart,0
5270,36.37,27057,1750,WA,Costco,0
5271,21.4,62565,1371,CA,eBay,0
5272,13.82,60753,1743,CA,Walmart,0
5273,35.36,44031,1977,TX,Costco,0
5274,151.43,50049,1319,NY,Target,0
5275,63.8,60275,1238,FL,Walmart,0
5276,25.81,47881,1391,NY,Walmart,0
5277,18.17,52865,1993,FL,Costco,0
5278,40.46,50684,1938,TX,Costco,0
5279,281.22,55687,1647,CA,Costco,0
5280,42.01,75705,1284,TX,Walmart,0
5281,443.32,56438,1012,FL,Amazon,0
5282,66.4,57314,1384,CA,Amazon,0
5283,19.74,50503,1540,NY,Costco,0
5284,221.77,30740,1689,NY,Amazon,0
5285,61.68,46176,1292,WA,Target,0
5286,123.67,10030,1256,NY,Amazon,0
5287,411.73,76288,1107,WA,Amazon,0
5288,5.15,7051,1580,CA,Walmart,0
5289,10.17,56010,1884,TX,Amazon,0
5290,127.46,10589,1687,TX,Costco,0
5291,33.1,11395,1182,CA,Walmart,0
5292,20.37,12833,1753,CA,Amazon,0
5293,4.02,66134,1705,FL,Target,0
5294,2.21,79903,1366,NY,Walmart,0
5295,148.94,18428,1830,NY,Walmart,0
5296,14.44,16642,1533,NY,Walmart,0
5297,63.06,40771,1861,WA,Amazon,0
5298,93.11,10097,1522,NY,Costco,0
5299,55.92,78743,1284,FL,eBay,0
5300,2.75,23426,1873,TX,eBay,0
5301,153.02,66333,1258,TX,eBay,0
5302,1.06,43463,1172,WA,Amazon,0
5303,143.5,71249,1716,FL,Target,0
5304,223.78,40079,1759,CA,Walmart,0
5305,56.71,20404,1770,TX,Walmart,0
5306,76.69,71447,1329,FL,Costco,0
5307,64.81,3954,1451,CA,Walmart,0
5308,49.3,69848,1781,WA,Costco,0
5309,218.41,55331,1470,NY,Amazon,0
5310,224.37,55931,1080,FL,eBay,0
5311,40.92,18440,1320,TX,Costco,0
5312,95.47,58407,1440,WA,Costco,0
5313,261.6,81364,1398,FL,Walmart,0
5314,327.17,30898,1187,WA,Amazon,0
5315,71.12,46720,1437,CA,eBay,0
5316,60.3,45428,1884,FL,Amazon,0
5317,32.67,15427,1897,NY,eBay,0
5318,319.11,22169,1849,CA,Target,0
5319,15.41,45419,1447,NY,Amazon,0
5320,86.71,51065,1742,WA,Target,0
5321,33.21,67487,1469,NY,eBay,0
5322,32.71,79363,1539,CA,Costco,0
5323,51.91,74501,1861,CA,Target,0
5324,671.96,8985,1460,CA,eBay,0
5325,5.65,32641,1834,WA,eBay,0
5326,86.4,22897,1514,TX,Target,0
5327,8.62,45652,1236,WA,Amazon,0
5328,16.79,5973,1180,CA,Costco,0
5329,57.9,83330,1409,WA,eBay,0
5330,71.43,73250,1515,FL,Amazon,0
5331,29.95,66673,1911,FL,eBay,0
5332,38.05,54309,1859,TX,eBay,0
5333,9.1,56718,1071,WA,eBay,0
5334,36.13,68809,1181,WA,Amazon,0
5335,339.8,22627,1103,FL,Walmart,0
5336,289.51,52621,1271,CA,Costco,0
5337,40.78,55084,1286,NY,Costco,0
5338,84.6,15151,1086,CA,Walmart,0
5339,240.35,75691,1385,TX,eBay,0
5340,0.62,26741,1072,NY,Walmart,0
5341,166.43,38130,1602,CA,Target,0
5342,296.36,70172,1684,WA,Target,0
5343,9.58,60916,1309,WA,Amazon,0
5344,17.61,59219,1698,FL,Amazon,0
5345,323.77,37236,1442,WA,Target,0
5346,77.12,67882,1917,WA,Walmart,0
5347,1.43,13984,1235,TX,Amazon,0
5348,29.79,1042,1673,NY,Walmart,0
5349,59.77,13063,1584,CA,Amazon,0
5350,118.06,53918,1736,CA,Costco,0
5351,132.11,20490,1895,TX,Walmart,0
5352,538.64,40967,1229,NY,Target,0
5353,33.9,56472,1253,WA,Target,0
5354,77.27,72838,1951,TX,Amazon,0
5355,76.21,21876,1673,WA,Walmart,0
5356,52.03,81830,1354,CA,eBay,0
5357,18.53,60650,1761,TX,Target,0
5358,379.23,2302,1494,TX,Target,0
5359,191.95,19017,1409,TX,Walmart,0
5360,68.98,42311,1198,CA,Walmart,0
5361,92.44,361,1428,CA,Amazon,0
5362,25.78,38261,1751,FL,eBay,0
5363,78.48,17171,1748,CA,Target,0
5364,118.73,41226,1474,CA,Walmart,0
5365,72.4,29327,1587,WA,Target,0
5366,463.41,70628,1976,CA,eBay,0
5367,94.51,82473,1916,NY,Costco,0
5368,46.36,64223,1938,WA,Costco,0
5369,147.91,79353,1341,FL,eBay,0
5370,18.69,75315,1473,NY,Walmart,0
5371,48.53,70052,1806,FL,Costco,0
